event_at,removed,observed,censored,entrance,at_risk,Name,hazard,Smooth Haz,Smooth2 Haz
90,1,1,0,0,17,ST Jayasuriya,0.058823529411764705,0.02855809066570946,0.026289847581271987
91,1,1,0,0,16,ST Jayasuriya,0.0625,0.02855809066570946,0.025120746467044135
92,0,0,0,0,0,ST Jayasuriya,0.0,0.026452827507814723,0.023691950061957557
93,1,1,0,0,15,ST Jayasuriya,0.06666666666666667,0.024259845051674372,0.02235251117630624
94,0,0,0,0,0,ST Jayasuriya,0.0,0.024259845051674372,0.02095233129954809
95,0,0,0,0,0,ST Jayasuriya,0.0,0.024259845051674372,0.01988192322070578
96,0,0,0,0,0,ST Jayasuriya,0.0,0.012818197454420368,0.01906334087845375
97,0,0,0,0,0,ST Jayasuriya,0.0,0.012818197454420368,0.018244758536201715
98,0,0,0,0,0,ST Jayasuriya,0.0,0.012818197454420368,0.01752877186441239
99,0,0,0,0,0,ST Jayasuriya,0.0,0.013653619342473836,0.016919326850411264
100,0,0,0,0,0,ST Jayasuriya,0.0,0.010557644110275693,0.016309881836410134
101,0,0,0,0,0,ST Jayasuriya,0.0,0.007268170426065167,0.015700436822409004
102,0,0,0,0,0,ST Jayasuriya,0.0,0.007268170426065167,0.0152017951325076
103,0,0,0,0,0,ST Jayasuriya,0.0,0.007807981492192023,0.014818573571876737
104,0,0,0,0,0,ST Jayasuriya,0.0,0.012193946404472723,0.014435352011245876
105,0,0,0,0,0,ST Jayasuriya,0.0,0.016978635399688035,0.014052130450615015
106,0,0,0,0,0,ST Jayasuriya,0.0,0.016978635399688035,0.014271100868786997
107,0,0,0,0,0,ST Jayasuriya,0.0,0.016978635399688035,0.01449007128695898
108,1,1,0,0,14,ST Jayasuriya,0.07142857142857142,0.016978635399688035,0.014709041705130961
109,0,0,0,0,0,ST Jayasuriya,0.0,0.016978635399688035,0.014686179471497994
110,0,0,0,0,0,ST Jayasuriya,0.0,0.016978635399688035,0.014826263302717559
111,0,0,0,0,0,ST Jayasuriya,0.0,0.016978635399688035,0.015139477327842944
112,1,1,0,0,13,ST Jayasuriya,0.07692307692307693,0.016978635399688035,0.015452691352968327
113,1,1,0,0,12,ST Jayasuriya,0.08333333333333333,0.016978635399688035,0.0155244109537738
114,1,1,0,0,11,ST Jayasuriya,0.09090909090909091,0.016978635399688035,0.015411458347746399
115,0,0,0,0,0,ST Jayasuriya,0.0,0.016978635399688035,0.014794854268538443
116,0,0,0,0,0,ST Jayasuriya,0.0,0.016978635399688035,0.014178250189330487
117,0,0,0,0,0,ST Jayasuriya,0.0,0.016978635399688035,0.013561646110122531
118,0,0,0,0,0,ST Jayasuriya,0.0,0.013219236903447437,0.012945042030914575
119,0,0,0,0,0,ST Jayasuriya,0.0,0.013219236903447437,0.01232843795170662
120,0,0,0,0,0,ST Jayasuriya,0.0,0.013219236903447437,0.011711833872498663
121,0,0,0,0,0,ST Jayasuriya,0.0,0.013219236903447437,0.011095229793290707
1,5,5,0,0,138,L Hutton,0.036231884057971016,0.017947598323937997,0.02020652804793747
2,1,1,0,0,133,L Hutton,0.007518796992481203,0.0184295650722825,0.020106162718136998
3,4,4,0,0,132,L Hutton,0.030303030303030304,0.019386502871325564,0.02002536117812921
4,2,2,0,0,128,L Hutton,0.015625,0.02093108938468995,0.01989331089172761
5,2,2,0,0,126,L Hutton,0.015873015873015872,0.022036794824760716,0.01970355054069074
6,5,5,0,0,124,L Hutton,0.04032258064516129,0.020988667594242023,0.019457329260616763
7,1,1,0,0,119,L Hutton,0.008403361344537815,0.020153245706188556,0.0191397665971513
8,2,2,0,0,118,L Hutton,0.01694915254237288,0.019879122899171014,0.018923075307165974
9,1,0,1,0,116,L Hutton,0.0,0.020500293049427038,0.018740727483140623
10,2,2,0,0,115,L Hutton,0.017391304347826087,0.02068293589134966,0.01867630780893316
11,3,3,0,0,113,L Hutton,0.02654867256637168,0.01877599462514066,0.018692957563730458
12,2,2,0,0,110,L Hutton,0.01818181818181818,0.018965063789279077,0.018646673723519712
13,6,5,1,0,108,L Hutton,0.046296296296296294,0.017370167457540636,0.01857255651242267
14,4,3,1,0,102,L Hutton,0.029411764705882353,0.016547799036488006,0.018364793373967608
15,2,2,0,0,98,L Hutton,0.02040816326530612,0.016310463272836452,0.01809539268985404
16,0,0,0,0,0,L Hutton,0.0,0.016003104218916892,0.017824624288606258
17,1,1,0,0,96,L Hutton,0.010416666666666666,0.016813954874968784,0.017597825460413923
18,4,4,0,0,95,L Hutton,0.042105263157894736,0.015921894214843895,0.0173973356322759
19,1,1,0,0,91,L Hutton,0.01098901098901099,0.017205591262340687,0.017088862084253035
20,0,0,0,0,0,L Hutton,0.0,0.01826394366508668,0.01678230623752095
21,1,1,0,0,90,L Hutton,0.011111111111111112,0.01755017210827833,0.01661873238370462
22,0,0,0,0,0,L Hutton,0.0,0.017978275860481806,0.01650099391706352
23,1,0,1,0,89,L Hutton,0.0,0.016983589754043717,0.016558019759422237
24,1,1,0,0,88,L Hutton,0.011363636363636364,0.016918181826602912,0.016705278711316607
25,3,3,0,0,87,L Hutton,0.034482758620689655,0.015844067970534167,0.01688131085561011
26,2,2,0,0,84,L Hutton,0.023809523809523808,0.015844067970534167,0.017026597634399204
27,0,0,0,0,0,L Hutton,0.0,0.016069816164548615,0.017112719472973978
28,2,2,0,0,82,L Hutton,0.024390243902439025,0.014639295636992488,0.01734652216724407
29,3,3,0,0,80,L Hutton,0.0375,0.014858374803440074,0.017497464575429462
30,1,1,0,0,77,L Hutton,0.012987012987012988,0.015668091402630358,0.017488826109232105
31,3,2,1,0,76,L Hutton,0.02631578947368421,0.016728032923098192,0.017481779461850106
32,2,2,0,0,73,L Hutton,0.0273972602739726,0.018453658462356172,0.01737930411428653
33,3,2,1,0,71,L Hutton,0.028169014084507043,0.01934571912248106,0.01725328797932226
34,0,0,0,0,0,L Hutton,0.0,0.019655074014413087,0.0170526838569255
35,0,0,0,0,0,L Hutton,0.0,0.018763553015909568,0.01690861204274288
36,1,1,0,0,68,L Hutton,0.014705882352941176,0.018450269807889517,0.016817811057454356
37,1,1,0,0,67,L Hutton,0.014925373134328358,0.020364145405975642,0.016674392072057204
38,1,1,0,0,66,L Hutton,0.015151515151515152,0.02007349701786316,0.016619234471774987
39,1,1,0,0,65,L Hutton,0.015384615384615385,0.018099812807336847,0.016621378757049506
40,3,2,1,0,64,L Hutton,0.03125,0.017416285808020373,0.01665370984536401
41,2,2,0,0,61,L Hutton,0.03278688524590164,0.016031244256773835,0.016543689440911512
42,1,1,0,0,59,L Hutton,0.01694915254237288,0.014589283189722647,0.01625202424285291
43,1,1,0,0,58,L Hutton,0.017241379310344827,0.013106703501064382,0.015926677120556187
44,1,1,0,0,57,L Hutton,0.017543859649122806,0.013106703501064382,0.015537288108350726
45,1,1,0,0,56,L Hutton,0.017857142857142856,0.014118849250052237,0.015210643842061973
46,2,2,0,0,55,L Hutton,0.03636363636363636,0.013344855442002701,0.014918585398481472
47,1,1,0,0,53,L Hutton,0.018867924528301886,0.013591301231630415,0.014494318443191071
48,0,0,0,0,0,L Hutton,0.0,0.014899116223655931,0.014033083052570575
49,0,0,0,0,0,L Hutton,0.0,0.016282382080606,0.013817781322011164
50,0,0,0,0,0,L Hutton,0.0,0.014637645238500738,0.013713321807557128
51,0,0,0,0,0,L Hutton,0.0,0.012912019699242756,0.013681759216852907
52,0,0,0,0,0,L Hutton,0.0,0.013164123798843267,0.013726089313888225
53,0,0,0,0,0,L Hutton,0.0,0.01225668278250933,0.013848449920852926
54,1,1,0,0,52,L Hutton,0.019230769230769232,0.012557311956423307,0.013970810527817627
55,0,0,0,0,0,L Hutton,0.0,0.01290115937985995,0.01406357622984116
56,1,1,0,0,51,L Hutton,0.0196078431372549,0.012303073255458036,0.014355368911077429
57,2,2,0,0,50,L Hutton,0.04,0.011310024596073725,0.014663817318526576
58,2,2,0,0,48,L Hutton,0.041666666666666664,0.014009079926708003,0.01479263003387466
59,0,0,0,0,0,L Hutton,0.0,0.015431555033393636,0.014819784250749838
60,0,0,0,0,0,L Hutton,0.0,0.015431555033393636,0.015022861084013187
61,3,1,2,0,46,L Hutton,0.021739130434782608,0.015431555033393636,0.015316760314079586
62,0,0,0,0,0,L Hutton,0.0,0.015431555033393636,0.015629507812861057
63,2,1,1,0,43,L Hutton,0.023255813953488372,0.015431555033393636,0.016085535472116306
64,1,1,0,0,41,L Hutton,0.024390243902439025,0.015881397588499352,0.016560251545378296
65,1,1,0,0,40,L Hutton,0.025,0.01888891638549183,0.0170519030537907
66,0,0,0,0,0,L Hutton,0.0,0.01945182097316422,0.017718864017290958
67,2,2,0,0,39,L Hutton,0.05128205128205128,0.017346557815269486,0.01843809069970618
68,1,1,0,0,37,L Hutton,0.02702702702702703,0.016798312201234396,0.01887320629468621
69,0,0,0,0,0,L Hutton,0.0,0.018496105070504348,0.019274007797180404
70,0,0,0,0,0,L Hutton,0.0,0.018496105070504348,0.019795247695435166
71,0,0,0,0,0,L Hutton,0.0,0.019106326275691227,0.02031648759368993
72,0,0,0,0,0,L Hutton,0.0,0.020921208308359106,0.020837727491944694
73,1,1,0,0,36,L Hutton,0.027777777777777776,0.02157691734840107,0.02135896739019946
74,2,2,0,0,35,L Hutton,0.05714285714285714,0.0222425380396957,0.02177958461165426
75,1,1,0,0,33,L Hutton,0.030303030303030304,0.024975331561962907,0.022009533775404995
76,0,0,0,0,0,L Hutton,0.0,0.024975331561962907,0.02212591446971305
77,1,1,0,0,32,L Hutton,0.03125,0.02227627623132863,0.022485007207287164
78,1,1,0,0,31,L Hutton,0.03225806451612903,0.02304678358078335,0.02278638988022601
79,0,0,0,0,0,L Hutton,0.0,0.02533511310023415,0.022909057514294333
80,1,1,0,0,30,L Hutton,0.03333333333333333,0.02533511310023415,0.02303172514836266
81,1,1,0,0,29,L Hutton,0.034482758620689655,0.02533511310023415,0.023029939773478395
82,1,1,0,0,28,L Hutton,0.03571428571428571,0.02533511310023415,0.022837114184629092
83,1,1,0,0,27,L Hutton,0.037037037037037035,0.023873124796140583,0.02309402144429611
84,2,2,0,0,26,L Hutton,0.07692307692307693,0.023257950496755758,0.02339797257237041
85,0,0,0,0,0,L Hutton,0.0,0.02166305416501732,0.02334500914685426
86,0,0,0,0,0,L Hutton,0.0,0.02416931982917772,0.02329204572133811
87,1,1,0,0,24,L Hutton,0.041666666666666664,0.022524582987072456,0.023579000918289062
88,1,1,0,0,23,L Hutton,0.043478260869565216,0.020826790117802505,0.023709982967577117
89,0,0,0,0,0,L Hutton,0.0,0.020826790117802505,0.02360008822534403
90,0,0,0,0,0,L Hutton,0.0,0.019072404152890226,0.023490193483110943
91,0,0,0,0,0,L Hutton,0.0,0.017257522120222347,0.023380298740877853
92,0,0,0,0,0,L Hutton,0.0,0.02645815528207435,0.023270403998644766
93,1,1,0,0,22,L Hutton,0.045454545454545456,0.028017609473107486,0.023237456009258712
94,0,0,0,0,0,L Hutton,0.0,0.02396902647715607,0.023110972746281978
95,1,1,0,0,21,L Hutton,0.047619047619047616,0.02396902647715607,0.023068431395502006
96,0,0,0,0,0,L Hutton,0.0,0.02772842497339667,0.02276207260638936
97,0,0,0,0,0,L Hutton,0.0,0.02553544251725632,0.02254227891422962
98,0,0,0,0,0,L Hutton,0.0,0.023247112997805516,0.022411842741505143
99,1,0,1,0,20,L Hutton,0.0,0.023247112997805516,0.022281406568780665
100,0,0,0,0,0,L Hutton,0.0,0.023247112997805516,0.022243306499472624
101,4,4,0,0,19,L Hutton,0.21052631578947367,0.023247112997805516,0.022300726537147104
102,1,1,0,0,15,L Hutton,0.06666666666666667,0.023247112997805516,0.02129072733419925
103,0,0,0,0,0,L Hutton,0.0,0.02085476850019786,0.02001397938804836
104,0,0,0,0,0,L Hutton,0.0,0.02085476850019786,0.01895031475747386
105,1,1,0,0,14,L Hutton,0.07142857142857142,0.01834850283603746,0.01788665012689936
106,0,0,0,0,0,L Hutton,0.0,0.01834850283603746,0.016658099597366943
107,0,0,0,0,0,L Hutton,0.0,0.01834850283603746,0.015544969197105069
108,0,0,0,0,0,L Hutton,0.0,0.01834850283603746,0.014552277192603763
109,0,0,0,0,0,L Hutton,0.0,0.01834850283603746,0.013559585188102458
110,0,0,0,0,0,L Hutton,0.0,0.01834850283603746,0.012566893183601152
111,0,0,0,0,0,L Hutton,0.0,0.007268170426065161,0.011574201179099845
112,0,0,0,0,0,L Hutton,0.0,0.003759398496240599,0.010581509174598538
113,0,0,0,0,0,L Hutton,0.0,0.003759398496240599,0.009714730038392372
114,0,0,0,0,0,L Hutton,0.0,0.003759398496240599,0.008847950902186204
115,0,0,0,0,0,L Hutton,0.0,0.004385964912280699,0.008113080485146376
116,0,0,0,0,0,L Hutton,0.0,0.004385964912280699,0.007378210068106546
117,0,0,0,0,0,L Hutton,0.0,0.004385964912280699,0.006643339651066716
118,0,0,0,0,0,L Hutton,0.0,0.004385964912280699,0.005908469234026886
119,0,0,0,0,0,L Hutton,0.0,0.004385964912280699,0.005173598816987056
120,0,0,0,0,0,L Hutton,0.0,0.004385964912280699,0.004438728399947227
121,0,0,0,0,0,L Hutton,0.0,0.004385964912280699,0.00428703337290594
1,15,15,0,0,185,DB Vengsarkar,0.08108108108108109,0.03242902890904219,0.029946834983290736
2,11,8,3,0,170,DB Vengsarkar,0.047058823529411764,0.0332611103429419,0.029748122277782264
3,5,5,0,0,159,DB Vengsarkar,0.031446540880503145,0.032911605039933865,0.029393227306339666
4,1,1,0,0,154,DB Vengsarkar,0.006493506493506494,0.03228153570032329,0.029018251441302288
5,4,4,0,0,153,DB Vengsarkar,0.026143790849673203,0.029460778371583556,0.02871243072841842
6,4,4,0,0,149,DB Vengsarkar,0.026845637583892617,0.028497692632800185,0.028367846661490077
7,9,9,0,0,145,DB Vengsarkar,0.06206896551724138,0.028029144657046062,0.027927995064232835
8,5,5,0,0,136,DB Vengsarkar,0.03676470588235294,0.02861074219155219,0.027197855961308262
9,3,3,0,0,131,DB Vengsarkar,0.022900763358778626,0.02885229456815918,0.02639359497096837
10,1,1,0,0,128,DB Vengsarkar,0.0078125,0.026375514382400666,0.025507501947066344
11,4,3,1,0,127,DB Vengsarkar,0.023622047244094488,0.022599972977739732,0.024674685937846514
12,2,2,0,0,123,DB Vengsarkar,0.016260162601626018,0.022109290110749837,0.023732641135030593
13,3,3,0,0,121,DB Vengsarkar,0.024793388429752067,0.021486200755842035,0.022858383997717266
14,1,1,0,0,118,DB Vengsarkar,0.00847457627118644,0.022218551112252544,0.021948608658251163
15,1,1,0,0,117,DB Vengsarkar,0.008547008547008548,0.021950595361161708,0.021261586589205912
16,2,2,0,0,116,DB Vengsarkar,0.017241379310344827,0.02110359802369594,0.020702921823051338
17,3,2,1,0,114,DB Vengsarkar,0.017543859649122806,0.01840889274475646,0.020226350452390636
18,4,4,0,0,111,DB Vengsarkar,0.036036036036036036,0.017630646223475883,0.01970701919788534
19,0,0,0,0,0,DB Vengsarkar,0.0,0.016425342888803325,0.019075151845896476
20,1,1,0,0,107,DB Vengsarkar,0.009345794392523364,0.016605524733865416,0.018647510228522787
21,4,4,0,0,106,DB Vengsarkar,0.03773584905660377,0.01536225908943939,0.018469639442378494
22,4,2,2,0,102,DB Vengsarkar,0.0196078431372549,0.016300719430980607,0.018292207863956175
23,3,2,1,0,98,DB Vengsarkar,0.02040816326530612,0.014995804250467338,0.01813399162337024
24,2,2,0,0,95,DB Vengsarkar,0.021052631578947368,0.01640735905972378,0.017964640231166368
25,1,1,0,0,93,DB Vengsarkar,0.010752688172043012,0.01788306207586325,0.017795043807286023
26,1,1,0,0,92,DB Vengsarkar,0.010869565217391304,0.01897428861449267,0.0176849191105466
27,2,2,0,0,91,DB Vengsarkar,0.02197802197802198,0.01874344835595158,0.01773192260689695
28,0,0,0,0,0,DB Vengsarkar,0.0,0.016846814880370736,0.017851341602581495
29,1,1,0,0,89,DB Vengsarkar,0.011235955056179775,0.01825032365230056,0.01808195766937164
30,0,0,0,0,0,DB Vengsarkar,0.0,0.01922042804099816,0.018320563901083567
31,3,3,0,0,88,DB Vengsarkar,0.03409090909090909,0.018738090120725782,0.018773002475774785
32,0,0,0,0,0,DB Vengsarkar,0.0,0.018480092184709272,0.01913387946860481
33,3,3,0,0,85,DB Vengsarkar,0.03529411764705882,0.019000874660378964,0.01961670703667174
34,3,3,0,0,82,DB Vengsarkar,0.036585365853658534,0.0187282633074352,0.01998178996239607
35,3,3,0,0,79,DB Vengsarkar,0.0379746835443038,0.01901122878564686,0.020334064790723427
36,1,1,0,0,76,DB Vengsarkar,0.013157894736842105,0.019301959175413153,0.020523713614124844
37,0,0,0,0,0,DB Vengsarkar,0.0,0.019899607141482173,0.020809501858703557
38,3,2,1,0,75,DB Vengsarkar,0.02666666666666667,0.02080704815781611,0.02119511291778653
39,2,2,0,0,72,DB Vengsarkar,0.027777777777777776,0.021139043136392057,0.021432986211403205
40,2,2,0,0,70,DB Vengsarkar,0.02857142857142857,0.023958592008572505,0.02160581106059949
41,2,1,1,0,68,DB Vengsarkar,0.014705882352941176,0.02315738229475107,0.021789297421893384
42,3,2,1,0,66,DB Vengsarkar,0.030303030303030304,0.024169528043738925,0.021945626105711852
43,1,1,0,0,63,DB Vengsarkar,0.015873015873015872,0.023343934648486088,0.021990603273350947
44,1,1,0,0,62,DB Vengsarkar,0.016129032258064516,0.02457628381408301,0.022141084838878666
45,1,1,0,0,61,DB Vengsarkar,0.01639344262295082,0.022577616259119655,0.022445078040359268
46,2,2,0,0,60,DB Vengsarkar,0.03333333333333333,0.02417342500294719,0.022765305196823987
47,1,1,0,0,58,DB Vengsarkar,0.017241379310344827,0.02417342500294719,0.022961741093763376
48,1,1,0,0,57,DB Vengsarkar,0.017543859649122806,0.022769916231017363,0.023220947346719856
49,3,3,0,0,56,DB Vengsarkar,0.05357142857142857,0.022504100175727623,0.023414082230584738
50,1,1,0,0,53,DB Vengsarkar,0.018867924528301886,0.022224330985309716,0.023310422496325357
51,1,1,0,0,52,DB Vengsarkar,0.019230769230769232,0.021450337177260182,0.02319666597545741
52,1,1,0,0,51,DB Vengsarkar,0.0196078431372549,0.019855440845521745,0.02297636779680126
53,4,3,1,0,50,DB Vengsarkar,0.06,0.021587413052461858,0.022831771644107855
54,0,0,0,0,0,DB Vengsarkar,0.0,0.024787099613778302,0.022456110022865027
55,2,2,0,0,46,DB Vengsarkar,0.043478260869565216,0.02538627514824288,0.0221856414308308
56,0,0,0,0,0,DB Vengsarkar,0.0,0.0236318891833306,0.021803080612566778
57,0,0,0,0,0,DB Vengsarkar,0.0,0.02573196696398914,0.021420519794302758
58,1,1,0,0,44,DB Vengsarkar,0.022727272727272728,0.024808605929824784,0.021302868072736923
59,2,1,1,0,43,DB Vengsarkar,0.023255813953488372,0.021989057057644333,0.021238845906185685
60,0,0,0,0,0,DB Vengsarkar,0.0,0.020996008398260022,0.021125127896599687
61,0,0,0,0,0,DB Vengsarkar,0.0,0.01998386264927217,0.021158688061015018
62,2,2,0,0,41,DB Vengsarkar,0.04878048780487805,0.020596607747311386,0.021386993461726834
63,3,3,0,0,39,DB Vengsarkar,0.07692307692307693,0.01743871301046928,0.021389016425494768
64,1,1,0,0,36,DB Vengsarkar,0.027777777777777776,0.01743871301046928,0.021009551517827553
65,0,0,0,0,0,DB Vengsarkar,0.0,0.016904769455930762,0.020521604302867803
66,3,2,1,0,35,DB Vengsarkar,0.05714285714285714,0.016904769455930762,0.020241413320595036
67,0,0,0,0,0,DB Vengsarkar,0.0,0.020534533521266517,0.01969240146581432
68,0,0,0,0,0,DB Vengsarkar,0.0,0.021287679011254113,0.019191987560200147
69,0,0,0,0,0,DB Vengsarkar,0.0,0.02006368880317578,0.018839970963648107
70,0,0,0,0,0,DB Vengsarkar,0.0,0.022087980301151486,0.018540220086011028
71,1,1,0,0,32,DB Vengsarkar,0.03125,0.02419324345904622,0.01829374003726805
72,1,0,1,0,31,DB Vengsarkar,0.0,0.02162584936405264,0.01816932194109123
73,0,0,0,0,0,DB Vengsarkar,0.0,0.017577266368101224,0.018343017550230337
74,1,1,0,0,30,DB Vengsarkar,0.03333333333333333,0.016115278064007654,0.018516713159369442
75,0,0,0,0,0,DB Vengsarkar,0.0,0.018308260520148008,0.018626174957436244
76,2,2,0,0,29,DB Vengsarkar,0.06896551724137931,0.015300741723155525,0.018735636755503042
77,1,1,0,0,27,DB Vengsarkar,0.037037037037037035,0.015300741723155525,0.01860152228076442
78,0,0,0,0,0,DB Vengsarkar,0.0,0.015300741723155525,0.01832517289924795
79,1,1,0,0,26,DB Vengsarkar,0.038461538461538464,0.015300741723155525,0.0182590379024984
80,1,1,0,0,25,DB Vengsarkar,0.04,0.015300741723155525,0.01797981959017246
81,0,0,0,0,0,DB Vengsarkar,0.0,0.018232663919951864,0.017478994629647072
82,0,0,0,0,0,DB Vengsarkar,0.0,0.020738929584112265,0.01711329567412135
83,0,0,0,0,0,DB Vengsarkar,0.0,0.020738929584112265,0.01712362609902455
84,1,1,0,0,24,DB Vengsarkar,0.041666666666666664,0.018984543619199983,0.01721090327677478
85,0,0,0,0,0,DB Vengsarkar,0.0,0.018984543619199983,0.017240470389889732
86,0,0,0,0,0,DB Vengsarkar,0.0,0.017986358501232654,0.017641411281580685
87,0,0,0,0,0,DB Vengsarkar,0.0,0.01603704076244123,0.018042352173271634
88,0,0,0,0,0,DB Vengsarkar,0.0,0.018807123864934303,0.018443293064962587
89,0,0,0,0,0,DB Vengsarkar,0.0,0.016782832366958596,0.018844233956653536
90,2,2,0,0,23,DB Vengsarkar,0.08695652173913043,0.014677569209063861,0.01924517484834449
91,1,1,0,0,21,DB Vengsarkar,0.047619047619047616,0.014677569209063861,0.019250927253946074
92,0,0,0,0,0,DB Vengsarkar,0.0,0.017773544441262005,0.019454542738297165
93,0,0,0,0,0,DB Vengsarkar,0.0,0.017773544441262005,0.019658158222648256
94,0,0,0,0,0,DB Vengsarkar,0.0,0.01887003566933218,0.01995410981041578
95,1,1,0,0,20,DB Vengsarkar,0.05,0.022918618665283597,0.020527069708432617
96,0,0,0,0,0,DB Vengsarkar,0.0,0.022918618665283597,0.021014061510165185
97,1,1,0,0,19,DB Vengsarkar,0.05263157894736842,0.022918618665283597,0.021603648982360456
98,0,0,0,0,0,DB Vengsarkar,0.0,0.022918618665283597,0.02190164875955646
99,1,0,1,0,18,DB Vengsarkar,0.0,0.022918618665283597,0.022306190194540654
100,0,0,0,0,0,DB Vengsarkar,0.0,0.018341959626381993,0.022821534953624573
101,1,1,0,0,17,DB Vengsarkar,0.058823529411764705,0.024607623786782995,0.02333687971270849
102,0,0,0,0,0,DB Vengsarkar,0.0,0.024607623786782995,0.02352633234208734
103,3,1,2,0,16,DB Vengsarkar,0.0625,0.024607623786782995,0.023715784971466192
104,1,1,0,0,13,DB Vengsarkar,0.07692307692307693,0.02987078168151984,0.023674397342303956
105,0,0,0,0,0,DB Vengsarkar,0.0,0.027239202734151414,0.023206843081988938
