,time,survival,lower,upper,Name
69,85.0,0.1410271221610955,0.09210838267046463,0.2022977204022496,DL Haynes
70,89.0,0.1410271221610955,0.09180978029668813,0.2022977204022496,DL Haynes
71,91.0,0.13431154491532904,0.08615366384400913,0.1949329899276464,DL Haynes
72,93.0,0.12759596766956258,0.0805517571794063,0.18751776309778945,DL Haynes
73,97.0,0.12088039042379613,0.07500710878123132,0.18004930547077047,DL Haynes
74,101.0,0.11416481317802968,0.06952321352647789,0.1725245011392973,DL Haynes
75,104.0,0.11416481317802968,0.06912504766127678,0.1725245011392973,DL Haynes
76,106.0,0.10702951235440282,0.06332404242499906,0.16460496182340803,DL Haynes
77,110.0,0.09989421153077596,0.05760983105031031,0.15660588665571518,DL Haynes
78,112.0,0.09275891070714913,0.0519892376947401,0.14852138315380248,DL Haynes
79,113.0,0.09275891070714913,0.051446599421413414,0.14852138315380248,DL Haynes
80,118.0,0.08502900148155336,0.045419023697902426,0.13989102093139014,DL Haynes
81,122.0,0.0772990922559576,0.039540178489361116,0.13112726646340156,DL Haynes
82,123.0,0.06956918303036183,0.0338266236589766,0.12221656631419985,DL Haynes
83,126.0,0.054109364579170316,0.022987932523957474,0.10388032698329186,DL Haynes
84,132.0,0.046379455353574565,0.017929996015994796,0.09440260500987208,DL Haynes
85,137.0,0.038649546127978815,0.013181475807813986,0.08466724469347597,DL Haynes
86,144.0,0.03091963690238305,0.007460687523603611,0.07461424810557893,DL Haynes
87,146.0,0.02061309126825537,0.002953506225358481,0.062472093196843215,DL Haynes
88,168.0,0.010306545634127685,0.0003321684693053043,0.04900779704321378,DL Haynes
89,185.0,0.0,0.0,0.03309162696268687,DL Haynes
0,0.0,1.0,0.9807721052466724,1.0,DC Boon
1,1.0,0.9157894736842104,0.8668491672862473,0.9510997866301172,DC Boon
2,2.0,0.8999999999999999,0.8482462664613034,0.9387127306604752,DC Boon
3,3.0,0.8894736842105262,0.8360202565064906,0.9302670093624522,DC Boon
4,4.0,0.8789473684210526,0.8239151706761573,0.9216933006948744,DC Boon
5,5.0,0.8526315789473684,0.7941017344496849,0.8997871018303346,DC Boon
6,6.0,0.8421052631578947,0.7823318155489254,0.8908623575483083,DC Boon
7,7.0,0.8263157894736841,0.7648214864228998,0.8773252309324049,DC Boon
8,8.0,0.8052631578947368,0.7416722743381264,0.8590255463780759,DC Boon
9,9.0,0.7999653739612188,0.7358918598466839,0.854384986900507,DC Boon
10,10.0,0.7840720221606648,0.7186407937223994,0.840371230254692,DC Boon
11,11.0,0.7628808864265929,0.6957892638827928,0.8214866076443613,DC Boon
12,12.0,0.7468763923057553,0.6786376562241824,0.8071018754871101,DC Boon
13,13.0,0.7092639121176957,0.6388274276451961,0.7729051998428863,DC Boon
14,14.0,0.6931442777513844,0.6219368660519241,0.7580779066191347,DC Boon
15,15.0,0.6716514319296361,0.5995639247520731,0.7381599194254275,DC Boon
16,16.0,0.6501585861078877,0.5773516067776733,0.7180808887847583,DC Boon
17,17.0,0.6394121631970135,0.566303298445337,0.7079833986761344,DC Boon
18,18.0,0.6232925288307023,0.5498008977856783,0.6927669832402668,DC Boon
19,19.0,0.5964264715535168,0.5224782283753546,0.6672247500707067,DC Boon
20,20.0,0.5749336257317684,0.5007784532849864,0.6466325289409267,DC Boon
21,21.0,0.5588139913654572,0.4845937916810496,0.6310982165744248,DC Boon
22,22.0,0.5426943569991459,0.4684852384609349,0.6154878637447525,DC Boon
23,23.0,0.5373211455437088,0.4630713543029468,0.6102676641028999,DC Boon
24,24.0,0.5318936592250855,0.457666173241978,0.6049943093716137,DC Boon
25,25.0,0.5210386865878388,0.446881827904228,0.5944217684901767,DC Boon
26,26.0,0.5101837139505921,0.4361320500203357,0.5838149096006309,DC Boon
27,27.0,0.4993287413133455,0.4254167385692347,0.5731738377374355,DC Boon
28,28.0,0.4939012549947222,0.4200719900491657,0.5678404912912087,DC Boon
29,29.0,0.4721913097202289,0.3987790437089873,0.5464217223729477,DC Boon
30,30.0,0.4559088507643589,0.3828999039312313,0.5302678038586199,DC Boon
31,31.0,0.4559088507643589,0.3828279896129045,0.5302678038586199,DC Boon
32,32.0,0.4504159730443064,0.37748079954248737,0.5248109220821873,DC Boon
33,33.0,0.4449230953242539,0.3720673080050184,0.5193450267188857,DC Boon
34,35.0,0.4338000179411475,0.3612692837327999,0.508270215221343,DC Boon
35,36.0,0.4226769405580412,0.3505100638099445,0.4971573240200137,DC Boon
36,38.0,0.4059923244833816,0.33444464480709946,0.4804159311346471,DC Boon
37,39.0,0.3893077084087221,0.3183812775707073,0.4635869215094105,DC Boon
38,40.0,0.3893077084087221,0.3182912308369444,0.4635869215094105,DC Boon
39,41.0,0.3835825950497704,0.31280996629034263,0.4578191285083688,DC Boon
40,42.0,0.3721323683318668,0.30188179976640955,0.4462501433428903,DC Boon
41,44.0,0.3549570282550114,0.28557668065306585,0.4288119355152447,DC Boon
42,45.0,0.3492319148960596,0.28006283733952914,0.4229762317935804,DC Boon
43,47.0,0.33759085106619097,0.2690736928178299,0.4111073608939461,DC Boon
44,48.0,0.33177031915125665,0.26359863827985125,0.4051540221111656,DC Boon
45,49.0,0.3259497872363223,0.25813677537871155,0.3991879030525469,DC Boon
46,50.0,0.3084881914915193,0.2418318588008765,0.3812113668488498,DC Boon
47,51.0,0.2968471276616507,0.2310308531497013,0.3691601858096315,DC Boon
48,52.0,0.29102659574671635,0.2256516074044848,0.3631139881535108,DC Boon
49,53.0,0.28520606383178204,0.2202868188417084,0.3570537754584948,DC Boon
50,54.0,0.2793855319168477,0.21493671945902107,0.3509793235494412,DC Boon
51,55.0,0.2677444680869791,0.20428159321148545,0.3387867336304853,DC Boon
52,56.0,0.2677444680869791,0.20414673771021108,0.3387867336304853,DC Boon
53,58.0,0.26179459101837954,0.1987088146931428,0.3325575102119641,DC Boon
54,59.0,0.26179459101837954,0.19841200639816475,0.3325575102119641,DC Boon
55,62.0,0.2555613864703229,0.19269796331173075,0.3260727997603834,DC Boon
56,64.0,0.2555613864703229,0.1925339787883881,0.3260727997603834,DC Boon
57,65.0,0.24278331714680676,0.18084798313980535,0.3127817007484638,DC Boon
58,67.0,0.2363942824850487,0.17504090892092078,0.30610202709754875,DC Boon
59,68.0,0.22361621316153252,0.16330608260762086,0.29267199172043723,DC Boon
60,69.0,0.2170392657156051,0.15738256231448047,0.2857650364285277,DC Boon
61,71.0,0.21046231826967768,0.1514885873431879,0.2788301331942499,DC Boon
62,74.0,0.20388537082375024,0.14562492760445025,0.2718665522581939,DC Boon
63,77.0,0.1973084233778228,0.13979242760154795,0.2648734963590557,DC Boon
64,81.0,0.19073147593189535,0.13399201441624534,0.25785009369344314,DC Boon
65,82.0,0.184154528485968,0.12822470696882202,0.2507953897840789,DC Boon
66,84.0,0.17757758104004054,0.1224916268009618,0.24370833804987824,DC Boon
67,90.0,0.17100063359411313,0.11679401069052367,0.23658778882241016,DC Boon
68,94.0,0.1644236861481857,0.11113322548518728,0.22943247649090115,DC Boon
69,95.0,0.15784673870225827,0.10522757059470284,0.22224100437716146,DC Boon
70,97.0,0.1509838370195514,0.09936899253991256,0.21477633853585631,DC Boon
71,98.0,0.14412093533684453,0.09355963866133638,0.2072656347395322,DC Boon
72,102.0,0.13725803365413766,0.08780193248385798,0.19970669447002032,DC Boon
73,104.0,0.13039513197143074,0.08209862074453572,0.19209703923587806,DC Boon
74,107.0,0.12353223028872387,0.07645283170001561,0.18443386225956715,DC Boon
75,108.0,0.10980642692331012,0.06534870024990913,0.1689336990919379,DC Boon
76,110.0,0.10980642692331012,0.06492155374005175,0.1689336990919379,DC Boon
77,111.0,0.1024859984617561,0.0590637808805909,0.16072211031702766,DC Boon
78,112.0,0.0951655700002021,0.05330183369397904,0.15242309518963534,DC Boon
79,115.0,0.0951655700002021,0.052745463413598,0.15242309518963534,DC Boon
80,122.0,0.08723510583351858,0.046566056496118134,0.14356374888527199,DC Boon
81,123.0,0.07930464166683507,0.04053897981701153,0.1345678477106309,DC Boon
82,124.0,0.07137417750015157,0.03468122742127993,0.12542147691308025,DC Boon
83,130.0,0.07137417750015157,0.03384892132341568,0.12542147691308025,DC Boon
84,132.0,0.053530633125113684,0.021369257575521317,0.10509988939752167,DC Boon
85,136.0,0.04460886093759473,0.015686525536651372,0.0944679725860842,DC Boon
86,144.0,0.03568708875007578,0.010492601847644615,0.08343821331881518,DC Boon
87,150.0,0.026765316562556842,0.005945971261753537,0.07190396254065133,DC Boon
88,165.0,0.026765316562556842,0.004171872055736643,0.07190396254065133,DC Boon
89,185.0,0.026765316562556842,0.0013841853149326087,0.07190396254065133,DC Boon
90,201.0,0.0,0.0,0.05212498196242177,DC Boon
0,0.0,1.0,0.979258582266156,1.0,G Kirsten
1,1.0,0.9261363636363636,0.8770029305638936,0.9600862868585354,G Kirsten
2,2.0,0.875,0.8168832710437276,0.919978511848862,G Kirsten
3,3.0,0.8465909090909092,0.7847014855465868,0.8964030829696913,G Kirsten
4,4.0,0.8352272727272728,0.7720078672036961,0.8867857509298014,G Kirsten
5,5.0,0.8181818181818182,0.7531333923637872,0.8721874043328992,G Kirsten
6,6.0,0.8068181818181819,0.7406517173119348,0.8623503305076083,G Kirsten
7,7.0,0.7897727272727274,0.7220679921942186,0.8474515911243449,G Kirsten
8,8.0,0.7500000000000001,0.6792826722886531,0.8120956463364222,G Kirsten
9,9.0,0.7329545454545455,0.6611674672716721,0.7967166901319622,G Kirsten
10,10.0,0.7159090909090909,0.6431178858292281,0.7812146595393814,G Kirsten
11,11.0,0.6872727272727273,0.6130511184166346,0.7549464765689751,G Kirsten
12,12.0,0.6583957219251337,0.583062589200764,0.7281841280540123,G Kirsten
13,13.0,0.6410695187165776,0.5651491771572105,0.7119850674445538,G Kirsten
14,14.0,0.6177578998541565,0.5412617159521119,0.6900613707182693,G Kirsten
15,15.0,0.6119299951385513,0.5353182176629376,0.6845522132136568,G Kirsten
16,16.0,0.6002741857073408,0.5234645267591799,0.6735007483092514,G Kirsten
17,17.0,0.5769625668449199,0.4998879140114685,0.6512676658400174,G Kirsten
18,18.0,0.5711346621293146,0.4940205605606278,0.6456827240708527,G Kirsten
19,19.0,0.5653067574137094,0.4881637966178634,0.6400872447771926,G Kirsten
20,20.0,0.5594788526981042,0.4823175660244956,0.6344812845924451,G Kirsten
21,21.0,0.5478230432668937,0.4705853325411397,0.6232381239914462,G Kirsten
22,22.0,0.5419324729091851,0.4646997160812978,0.6175500033323835,G Kirsten
23,23.0,0.5360419025514765,0.4588249241857581,0.6118511773747424,G Kirsten
24,24.0,0.5242607618360594,0.4471076631655263,0.6004215557731466,G Kirsten
25,25.0,0.5183701914783508,0.4412651308751885,0.5946908214687052,G Kirsten
26,26.0,0.5065890507629338,0.4296121409774661,0.5831976245659605,G Kirsten
27,27.0,0.5006984804052252,0.4238016489009132,0.5774351958060608,G Kirsten
28,30.0,0.4712456286166826,0.39490894823051975,0.5484650221827867,G Kirsten
29,31.0,0.4712456286166826,0.3948262684874673,0.5484650221827867,G Kirsten
30,32.0,0.4652804940772309,0.3889116277038714,0.5425774582175282,G Kirsten
31,34.0,0.4592378902580461,0.38300885386086814,0.5366147037834511,G Kirsten
32,35.0,0.4531952864388613,0.3770274665480367,0.5306403308923762,G Kirsten
33,36.0,0.4470710258113091,0.3710586507965847,0.5245868175793592,G Kirsten
34,39.0,0.4409467651837569,0.3651024260564356,0.5185210508155278,G Kirsten
35,41.0,0.4286982439286526,0.3532278604082509,0.5063526305064803,G Kirsten
36,42.0,0.41644972267354813,0.34130377917636684,0.4941347550459632,G Kirsten
37,43.0,0.410234055170958,0.3353115505070425,0.4879311961107005,G Kirsten
38,44.0,0.3915870526631872,0.3174169712131861,0.4692408731820664,G Kirsten
39,45.0,0.3729400501554163,0.2996471697380704,0.4504294126608853,G Kirsten
40,47.0,0.366724382652826,0.29375207196380976,0.4441315600174397,G Kirsten
41,48.0,0.35429304764764546,0.28188543463803395,0.4314941153728059,G Kirsten
42,50.0,0.3479663860825089,0.2759152368871173,0.4250611322996281,G Kirsten
43,51.0,0.3416397245173724,0.26996080403924905,0.41861290743967305,G Kirsten
44,52.0,0.3353130629522359,0.26402229886329576,0.4121492792044333,G Kirsten
45,53.0,0.3289864013870994,0.2580998973473967,0.4056700737406204,G Kirsten
46,54.0,0.3289864013870994,0.25796727829487315,0.4056700737406204,G Kirsten
47,55.0,0.32253568763441115,0.2519298703887297,0.3990711664236876,G Kirsten
48,56.0,0.3096342601290347,0.2399087453663901,0.3858216803086108,G Kirsten
49,57.0,0.29673283262365824,0.2279608076147858,0.3725017269928794,G Kirsten
50,61.0,0.29028211887097,0.22201495612852867,0.3658146688096994,G Kirsten
51,63.0,0.2709299776129053,0.20429361454117093,0.3456415399338441,G Kirsten
52,65.0,0.25802855010752884,0.1925798418906918,0.33209601443803194,G Kirsten
53,66.0,0.2386764088494642,0.1751683843241132,0.3116244155907142,G Kirsten
54,67.0,0.2386764088494642,0.17498395483086224,0.3116244155907142,G Kirsten
55,68.0,0.23204650860364576,0.1690427410698631,0.3046063126726349,G Kirsten
56,70.0,0.2254166083578273,0.16312732955795542,0.2975635466053256,G Kirsten
57,72.0,0.2254166083578273,0.1629208801246575,0.2975635466053256,G Kirsten
58,73.0,0.21858580204395373,0.15682879449793874,0.2903275327856176,G Kirsten
59,74.0,0.2117549957300802,0.1507672998364631,0.2830624701589436,G Kirsten
60,76.0,0.2117549957300802,0.15053388844270116,0.2830624701589436,G Kirsten
61,77.0,0.19763799601474152,0.13805240897630475,0.2680619962609079,G Kirsten
62,78.0,0.19057949615707215,0.13186808557314006,0.26050853040579725,G Kirsten
63,80.0,0.18352099629940288,0.1257230728437996,0.25291799333751386,G Kirsten
64,81.0,0.1764624964417335,0.11961881809847112,0.24528904233354354,G Kirsten
65,84.0,0.16940399658406416,0.11355692860004235,0.2376201926940745,G Kirsten
66,88.0,0.16234549672639484,0.10753919394574296,0.2299097985457632,G Kirsten
67,91.0,0.1552869968687255,0.10156761288896976,0.2221560299700983,G Kirsten
68,99.0,0.14822849701105614,0.09564442571548892,0.21435684556731394,G Kirsten
69,101.0,0.14822849701105614,0.09530057977554443,0.21435684556731394,G Kirsten
70,103.0,0.14081707216050332,0.08909476973879574,0.2062218389381646,G Kirsten
71,104.0,0.13340564730995053,0.08295352421058734,0.19802686779381684,G Kirsten
72,109.0,0.1259942224593977,0.07643919154262377,0.1897685082416115,G Kirsten
73,111.0,0.11811958355568535,0.07001600602463617,0.1810761594604945,G Kirsten
74,119.0,0.110244944651973,0.06369026315719968,0.1722946215026857,G Kirsten
75,129.0,0.10237030574826064,0.057469461778183926,0.16341741515943198,G Kirsten
76,131.0,0.09449566684454827,0.05136262366604763,0.1544368224545426,G Kirsten
77,134.0,0.08662102794083593,0.04538073498785288,0.14534355083583986,G Kirsten
78,135.0,0.07874638903712357,0.039537371377121266,0.13612626647978987,G Kirsten
79,138.0,0.06299711122969885,0.02833940095469158,0.11725980819282456,G Kirsten
80,151.0,0.047247833422274135,0.017978237709109127,0.09767098551249898,G Kirsten
81,154.0,0.03937319451856178,0.013223451293621815,0.08752065380819729,G Kirsten
82,161.0,0.031498555614849426,0.008856945128952834,0.07705782643649017,G Kirsten
83,181.0,0.023623916711137068,0.0050188413460486025,0.06618741533305739,G Kirsten
84,211.0,0.015749277807424713,0.0019647151979975664,0.0547459764937156,G Kirsten
85,221.0,0.007874638903712356,0.0002070973402365925,0.042402535521505635,G Kirsten
86,276.0,0.0,0.0,0.028228344693497026,G Kirsten
0,0.0,1.0,0.9739949706487072,1.0,WR Hammond
1,1.0,0.9714285714285714,0.928462801671474,0.9921615061089514,WR Hammond
2,2.0,0.9428571428571428,0.8904195308059208,0.9750098216890652,WR Hammond
3,3.0,0.9212649945474372,0.8634235752098198,0.9600430016157012,WR Hammond
4,4.0,0.8996728462377317,0.8373467763846467,0.944060273245716,WR Hammond
5,5.0,0.8852780806979279,0.8203447484093049,0.9329908139700296,WR Hammond
6,6.0,0.8780806979280261,0.8118542672015842,0.9273532793300596,WR Hammond
7,8.0,0.8708238326558937,0.8034236411446446,0.9216188821165268,WR Hammond
8,9.0,0.8417963715673639,0.7702237620222555,0.8981339943150052,WR Hammond
9,10.0,0.8272826410230989,0.7538094424127869,0.8861079466812146,WR Hammond
10,12.0,0.8126404703855219,0.7374702643497575,0.873834106945266,WR Hammond
11,13.0,0.8053193850667334,0.7293572212087126,0.8676392852212846,WR Hammond
12,14.0,0.7979982997479449,0.7212797053391303,0.8614081275655601,WR Hammond
13,15.0,0.7687139584727909,0.6892978871910808,0.8361483285845436,WR Hammond
14,16.0,0.7540717878352141,0.6734880442169549,0.823333881066207,WR Hammond
15,17.0,0.7321085318788485,0.649978875079559,0.8039031243250392,WR Hammond
16,18.0,0.7247874465600601,0.6421942992139774,0.7973735845802447,WR Hammond
17,19.0,0.7101452759224829,0.6266989899020721,0.7842396110360171,WR Hammond
18,21.0,0.6881820199661175,0.6036324142221832,0.7643599713291209,WR Hammond
19,23.0,0.6735398493285405,0.5883667495275425,0.7509935288601395,WR Hammond
20,24.0,0.6588976786909635,0.5731869530994683,0.7375403412318835,WR Hammond
21,25.0,0.6442555080533865,0.5580902722978122,0.724003282467204,WR Hammond
22,26.0,0.6222922520970211,0.5355959727373323,0.7035457935803722,WR Hammond
23,27.0,0.6076500814594441,0.5206973682201118,0.6898092297441061,WR Hammond
24,28.0,0.5930079108218671,0.5058749062171054,0.675996114361915,WR Hammond
25,29.0,0.5637235695467132,0.4764531720180559,0.6481457972566921,WR Hammond
26,30.0,0.5417603135903477,0.4544637315763082,0.6270662179786783,WR Hammond
27,31.0,0.5417603135903477,0.454345660351807,0.6270662179786783,WR Hammond
28,32.0,0.5342358647904818,0.4468595734986909,0.6198426570859883,WR Hammond
29,33.0,0.4966136207911521,0.4097278411260433,0.583430749135257,WR Hammond
30,34.0,0.4815647231914202,0.3950136387439812,0.5687295942939221,WR Hammond
31,35.0,0.4665158255916883,0.380378424142066,0.5539506446132979,WR Hammond
32,36.0,0.4514669279919564,0.3658224109684876,0.5390936988445733,WR Hammond
33,38.0,0.4364180303922245,0.3513460436355481,0.5241583369867715,WR Hammond
34,39.0,0.4213691327924927,0.3369500037035569,0.5091439141862462,WR Hammond
35,40.0,0.4138446839926267,0.3297823867274873,0.5016067896912669,WR Hammond
36,44.0,0.3837468887931629,0.30131807793788545,0.4712555837539829,WR Hammond
37,45.0,0.37622243999329696,0.2942544594351944,0.4636162355364533,WR Hammond
38,46.0,0.368697991193431,0.2872122577130989,0.4559558586572069,WR Hammond
39,47.0,0.361173542393565,0.280191724742272,0.4482742148370589,WR Hammond
40,48.0,0.35364909359369906,0.2731931343286351,0.4405710452511937,WR Hammond
41,50.0,0.3461246447938331,0.2662167833265962,0.4328460694159846,WR Hammond
42,52.0,0.3310757471941012,0.2523321104822841,0.41732946120056813,WR Hammond
43,57.0,0.3235512983942353,0.2454245105456689,0.4095371477047076,WR Hammond
44,58.0,0.3160268495943693,0.2385405973804273,0.4017216624917672,WR Hammond
45,59.0,0.30850240079450336,0.2316808067279592,0.3938825951810515,WR Hammond
46,60.0,0.3009779519946374,0.22484560820383506,0.38601950386530937,WR Hammond
47,61.0,0.2934535031947714,0.21803550790735585,0.3781319127465131,WR Hammond
48,62.0,0.2934535031947714,0.217829321816202,0.3781319127465131,WR Hammond
49,64.0,0.27028612136360525,0.1967185347643348,0.35381138136945844,WR Hammond
50,66.0,0.2464373459491695,0.17543466342135133,0.3286493653037138,WR Hammond
51,67.0,0.2384877541443576,0.16841274909526271,0.3201925157413513,WR Hammond
52,70.0,0.2305381623395457,0.16142899221434992,0.3116992194258955,WR Hammond
53,76.0,0.22258857053473372,0.154186580025859,0.30316831822225376,WR Hammond
54,77.0,0.2143445494038177,0.14699112412633294,0.2943557764434315,WR Hammond
55,80.0,0.20610052827290165,0.13984429470805115,0.2854972954061099,WR Hammond
56,86.0,0.1978565071419856,0.13274795038035012,0.27659115591461525,WR Hammond
57,88.0,0.1978565071419856,0.13238920514868674,0.27659115591461525,WR Hammond
58,91.0,0.18925405030972534,0.12499599022876433,0.26734493714049695,WR Hammond
59,101.0,0.18925405030972534,0.12458550676622185,0.26734493714049695,WR Hammond
60,102.0,0.18024195267592888,0.11638343925712885,0.2577144360303777,WR Hammond
61,113.0,0.1707555341140379,0.10827877902327272,0.2476446847913191,WR Hammond
62,114.0,0.1612691155521469,0.10027607184720994,0.2374811942424867,WR Hammond
63,120.0,0.1612691155521469,0.0996908588673805,0.2374811942424867,WR Hammond
64,121.0,0.15118979583013772,0.09123707665806634,0.2267768838422628,WR Hammond
65,137.0,0.15118979583013772,0.09053030715267037,0.2267768838422628,WR Hammond
66,139.0,0.1403905246994136,0.08067748458987191,0.21542878763420856,WR Hammond
67,141.0,0.116992103916178,0.0617575395063001,0.19091681455131126,WR Hammond
68,168.0,0.1052928935245602,0.052730724587264806,0.1782751042995805,WR Hammond
69,178.0,0.0935936831329424,0.044030945308267434,0.16534582194657865,WR Hammond
70,182.0,0.08189447274132461,0.035699642410558424,0.15209662243283228,WR Hammond
71,201.0,0.07019526234970681,0.02779439579461662,0.1384835765475212,WR Hammond
72,218.0,0.05849605195808901,0.020398297190865642,0.12444518624127232,WR Hammond
73,228.0,0.046796841566471216,0.013637867432980438,0.1098914741652599,WR Hammond
74,232.0,0.046796841566471216,0.01151654145478584,0.1098914741652599,WR Hammond
75,241.0,0.03119789437764748,0.0045529242579806575,0.09228765764288403,WR Hammond
76,252.0,0.015598947188823738,0.0005138283070178495,0.07262601503739419,WR Hammond
77,337.0,0.015598947188823738,0.0,0.07262601503739419,WR Hammond
0,0.0,1.0,0.9764817458514672,1.0,DA Warner
1,1.0,0.9419354838709676,0.8926389308118159,0.973108441058999,DA Warner
2,2.0,0.9225806451612903,0.8686693731326558,0.9593572385892094,DA Warner
3,3.0,0.9032258064516129,0.8454114687963618,0.9448184544728578,DA Warner
4,4.0,0.8838709677419355,0.8226859252047397,0.9297029592479484,DA Warner
5,5.0,0.8709677419354839,0.8077752326465426,0.9193697719667542,DA Warner
6,6.0,0.8387096774193549,0.7711782453386116,0.8928185491543678,DA Warner
7,7.0,0.8129032258064517,0.7424785016920956,0.8709727191757122,DA Warner
8,9.0,0.7677419354838709,0.6932429706361295,0.8317176693305148,DA Warner
9,10.0,0.7612903225806452,0.6862988026650396,0.8260176319377266,DA Warner
10,11.0,0.7548387096774194,0.6793750802926759,0.8202966122609959,DA Warner
11,12.0,0.7290322580645162,0.6518745071976786,0.7972135242146763,DA Warner
12,13.0,0.7032258064516129,0.6245915443659158,0.7738339981793128,DA Warner
13,14.0,0.6902031063321387,0.6109447398746857,0.7619504051609725,DA Warner
14,15.0,0.6771804062126644,0.5973650431581013,0.7499990948847051,DA Warner
15,16.0,0.6706690561529273,0.5905996652817835,0.7439987638745522,DA Warner
16,17.0,0.657646356033453,0.5771166066734795,0.7319500365569767,DA Warner
17,18.0,0.6316009557945044,0.5503352349618084,0.7076665804589559,DA Warner
18,20.0,0.6120669056152929,0.5304050707804698,0.6892972461915468,DA Warner
19,23.0,0.5925328554360814,0.5106040075072902,0.6707982494117906,DA Warner
20,24.0,0.5795101553166071,0.4974734200735921,0.6583952293657054,DA Warner
21,25.0,0.5729988052568699,0.4909288629350678,0.652172929193802,DA Warner
22,26.0,0.5664874551971327,0.4843980164128897,0.6459368898672488,DA Warner
23,27.0,0.5534647550776585,0.4713771614097549,0.6334239086359029,DA Warner
24,29.0,0.5339307048984471,0.4519470708465012,0.6145531611748192,DA Warner
25,30.0,0.5013739545997612,0.41983074146183097,0.5828348782177304,DA Warner
26,31.0,0.49486260454002395,0.4134473583202712,0.5764514026537525,DA Warner
27,33.0,0.4818399044205497,0.4007204556185983,0.5636446934399854,DA Warner
28,34.0,0.4753285543608126,0.3943769618063803,0.5572214447569586,DA Warner
29,36.0,0.4623058542413382,0.3817300049152261,0.5443350710454873,DA Warner
30,38.0,0.4557945041816011,0.3754266088608499,0.5378718903045037,DA Warner
31,39.0,0.4362604540023897,0.3565973011260761,0.5184018923820771,DA Warner
32,41.0,0.4297491039426525,0.3503480208178845,0.5118848996207627,DA Warner
33,42.0,0.40370370370370384,0.3254886993417862,0.4856801160648542,DA Warner
34,43.0,0.3906810035842295,0.3131430634309347,0.472494392968357,DA Warner
35,44.0,0.3841696535244923,0.3069916487010514,0.4658803289182436,DA Warner
36,46.0,0.3711469534050179,0.2947322979011865,0.4526091665885267,DA Warner
37,48.0,0.3581242532855437,0.2825319340116169,0.4392796721144553,DA Warner
38,50.0,0.3516129032258065,0.2764542940459333,0.432592653553145,DA Warner
39,51.0,0.3451015531660694,0.2703919305305668,0.4258905534525415,DA Warner
40,52.0,0.33859020310633225,0.2643450455490389,0.4191731813443457,DA Warner
41,53.0,0.3320788530465951,0.2583138546043299,0.41244033401466507,DA Warner
42,56.0,0.3255675029868579,0.2522985873894016,0.4056917947955132,DA Warner
43,57.0,0.3125448028673836,0.2403168190249812,0.3921467020109124,DA Warner
44,58.0,0.3060334528076464,0.23435085624177365,0.3853496404640456,DA Warner
45,59.0,0.2995221027479092,0.2284018960633995,0.3785358691010615,DA Warner
46,60.0,0.2930107526881721,0.22247025361304668,0.3717050906972224,DA Warner
47,61.0,0.2864994026284349,0.21655626472147535,0.3648569886023072,DA Warner
48,62.0,0.2799880525686977,0.21066028743581885,0.3579912253640235,DA Warner
49,63.0,0.2669653524492234,0.1989239211605094,0.34420525234226884,DA Warner
50,64.0,0.26045400238948624,0.19308437532352585,0.3372842491059593,DA Warner
51,65.0,0.2474313022700119,0.1814648886971452,0.32338401872356193,DA Warner
52,67.0,0.2409199522102748,0.1756859799254279,0.3164038228891183,DA Warner
53,69.0,0.22789725209080045,0.16419269779781448,0.3023805839001865,DA Warner
54,71.0,0.2213859020310633,0.1584796008113007,0.29533634685702204,DA Warner
55,72.0,0.20836320191158894,0.14712406319550544,0.2811793071698112,DA Warner
56,78.0,0.2018518518518518,0.14148322308015587,0.2740650141480861,DA Warner
57,84.0,0.19534050179211465,0.1356454027074487,0.2669257777654058,DA Warner
58,86.0,0.18186874304783088,0.12406267468066702,0.2521788890632409,DA Warner
59,87.0,0.17513286367568898,0.11832026118473594,0.24475868234729314,DA Warner
60,88.0,0.17513286367568898,0.11805491323669112,0.24475868234729314,DA Warner
61,98.0,0.16812754912866146,0.1120872980984058,0.2370777050840089,DA Warner
62,102.0,0.16112223458163388,0.10616162932424683,0.2293571039589917,DA Warner
63,103.0,0.15411692003460634,0.10027991231171866,0.22159504619061954,DA Warner
64,104.0,0.1471116054875788,0.09444438991329714,0.2137894910943912,DA Warner
65,112.0,0.1471116054875788,0.09410597738213472,0.2137894910943912,DA Warner
66,113.0,0.13240044493882092,0.0819372753361525,0.1974497844434513,DA Warner
67,114.0,0.12504486466444198,0.07594969113853138,0.18919003029485226,DA Warner
68,116.0,0.11768928439006306,0.07003231893770383,0.18086528224629872,DA Warner
69,117.0,0.1103337041156841,0.06419029561591688,0.17247102092283184,DA Warner
70,120.0,0.10297812384130517,0.05842963887957594,0.16400199458393871,DA Warner
71,123.0,0.10297812384130517,0.05791600108379845,0.16400199458393871,DA Warner
72,124.0,0.09505672969966633,0.051110072786105055,0.15500148716581985,DA Warner
73,125.0,0.08641520881787848,0.044477056204780256,0.14534548116235124,DA Warner
74,134.0,0.07777368793609063,0.038035268644156295,0.13551951653086314,DA Warner
75,136.0,0.06913216705430276,0.03180846426275141,0.1255045073826253,DA Warner
76,145.0,0.06049064617251493,0.025828209522230618,0.1152756028116836,DA Warner
77,146.0,0.04320760440893923,0.01479927631772924,0.0940303164119125,DA Warner
78,155.0,0.03456608352715139,0.009906513334939951,0.08290087012083812,DA Warner
